"Name";"Link";"Price";"Discount Percentage"
"SHEIN Maternity Gold Dot Print Flare Sleeve Ruffle Hem Dress";"https://eur.shein.com/SHEIN-Maternity-Gold-Dot-Print-Flare-Sleeve-Ruffle-Hem-Dress-p-21408761.html";17.00;0
"SHEIN Essnce Women's Drawstring Hoodie Dress";"https://eur.shein.com/SHEIN-Essnce-Women-s-Drawstring-Hoodie-Dress-p-25552246.html";7.50;25
"DAZY Solid Slim Fit Thermal Lined Tee";"https://eur.shein.com/DAZY-Solid-Slim-Fit-Thermal-Lined-Tee-p-24516831.html";4.50;25
"SHEIN BASICS Maternity Solid Nursing Tee";"https://eur.shein.com/SHEIN-BASICS-Maternity-Solid-Nursing-Tee-p-10184022.html";4.00;20
"Yoga Elegant Solid Ribbed Knit Sports Bra";"https://eur.shein.com/Yoga-Elegant-Solid-Ribbed-Knit-Sports-Bra-p-11282272.html";6.00;0
"SHEIN Coolane Letter Graphic Drop Shoulder Baseball Shirt";"https://eur.shein.com/SHEIN-Coolane-Letter-Graphic-Drop-Shoulder-Baseball-Shirt-p-12520158.html";11.00;0
"Women's Fashionable Heart Printed Camisole Top And Pants Casual Home Wear Set";"https://eur.shein.com/Women-s-Fashionable-Heart-Printed-Camisole-Top-And-Pants-Casual-Home-Wear-Set-p-26781017.html";10.20;15
"SHEIN Clasi Keyhole Neckline Glitter A-line Dress";"https://eur.shein.com/SHEIN-Clasi-Keyhole-Neckline-Glitter-A-line-Dress-p-23628292.html";7.20;40
"SHEIN SXY Allover Print High Waist Leggings Irregular Waist Casual Pants";"https://eur.shein.com/SHEIN-SXY-Allover-Print-High-Waist-Leggings-Irregular-Waist-Casual-Pants-p-21343619.html";8.00;0
"SHEIN ICON High Waist Asymmetrical Hem Sequin Skirt";"https://eur.shein.com/SHEIN-ICON-High-Waist-Asymmetrical-Hem-Sequin-Skirt-p-24089898.html";9.00;0
"SHEIN PETITE High Waist Straight Leg Jeans";"https://eur.shein.com/SHEIN-PETITE-High-Waist-Straight-Leg-Jeans-p-24840609.html";20.00;0
"SHEIN ICON Butterfly & Rose Print Bustier Mesh Tube Top & Drawstring Ruched Skirt Set";"https://eur.shein.com/SHEIN-ICON-Butterfly-Rose-Print-Bustier-Mesh-Tube-Top-Drawstring-Ruched-Skirt-Set-p-11096280.html";11.00;0
"SHEIN ICON Sequin Decor Halter Top";"https://eur.shein.com/SHEIN-ICON-Sequin-Decor-Halter-Top-p-25921584.html";9.35;15
"ROMWE PUNK Skull Print Crisscross Backless Cami Top";"https://eur.shein.com/ROMWE-PUNK-Skull-Print-Crisscross-Backless-Cami-Top-p-16122414.html";7.00;0
"ADYCE One Shoulder Flower Decorated Front Slit Party Dress";"https://eur.shein.com/ADYCE-One-Shoulder-Flower-Decorated-Front-Slit-Party-Dress-p-26751549.html";48.60;10
"Women's Casual Bow Decoration Sleepwear Set";"https://eur.shein.com/Women-s-Casual-Bow-Decoration-Sleepwear-Set-p-28330289.html";15.00;0
"SHEIN Slayr Casual Stand Collar Cut Out Sleeve Long Jumpsuit For Women With Leopard Print, Long Sleeve And Tight Leg";"https://eur.shein.com/SHEIN-Slayr-Casual-Stand-Collar-Cut-Out-Sleeve-Long-Jumpsuit-For-Women-With-Leopard-Print-Long-Sleeve-And-Tight-Leg-p-26812933.html";16.00;0
"FRIENDS X SHEIN Slogan & Figure Graphic Drop Shoulder Tee";"https://eur.shein.com/FRIENDS-X-SHEIN-Slogan-Figure-Graphic-Drop-Shoulder-Tee-p-12738804.html";10.00;0
"SHEIN Yoga Basic 3pcs Wide Waistband Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-3pcs-Wide-Waistband-Sports-Leggings-p-23299076.html";16.00;20
"SHEIN BAE High Waist Pleated PU Leather Skirt";"https://eur.shein.com/SHEIN-BAE-High-Waist-Pleated-PU-Leather-Skirt-p-11932166.html";8.00;0
"Seamless High Stretch Tummy Control Sports Leggings With Wide Waistband";"https://eur.shein.com/Seamless-High-Stretch-Tummy-Control-Sports-Leggings-With-Wide-Waistband-p-21333226.html";7.20;20
"SHEIN LUNE Space Dye Drop Shoulder Tee Dress";"https://eur.shein.com/SHEIN-LUNE-Space-Dye-Drop-Shoulder-Tee-Dress-p-23602513.html";8.00;33
"Yoga Basic Yoga Leggings Seamless Slight Stretch Bubble Butt Push Up Tummy Control  Gym Leggings With Punch Out Holes";"https://eur.shein.com/Yoga-Basic-Yoga-Leggings-Seamless-Slight-Stretch-Bubble-Butt-Push-Up-Tummy-Control-Gym-Leggings-With-Punch-Out-Holes-p-12350051.html";7.20;20
"SHEIN SHEIN Swim BAE Fringe Hem Crochet Cover Up";"https://eur.shein.com/SHEIN-SHEIN-Swim-BAE-Fringe-Hem-Crochet-Cover-Up-p-2938613.html";11.00;0
"Contrast Lace Cami Top & Satin Pants PJ Set";"https://eur.shein.com/Contrast-Lace-Cami-Top-Satin-Pants-PJ-Set-p-19188468.html";9.00;0
"SHEIN MOD Solid Frill Trim Ruched Bust Ruffle Hem Skort Romper";"https://eur.shein.com/SHEIN-MOD-Solid-Frill-Trim-Ruched-Bust-Ruffle-Hem-Skort-Romper-p-15344284.html";16.00;0
"SHEIN Yoga Basic Wide Waistband Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Wide-Waistband-Sports-Leggings-p-21287282.html";8.00;20
"LEYU Mock Neck Stirrup Hem Lace Unitard Jumpsuit Without Lingerie Set";"https://eur.shein.com/LEYU-Mock-Neck-Stirrup-Hem-Lace-Unitard-Jumpsuit-Without-Lingerie-Set-p-20660994.html";19.00;0
"Giffniseti Women's Sexy Black Evening Dress With Shiny Sequins, Long Sleeves And Round Neck";"https://eur.shein.com/Giffniseti-Women-s-Sexy-Black-Evening-Dress-With-Shiny-Sequins-Long-Sleeves-And-Round-Neck-p-28975150.html";78.00;0
"Yoga Basic Seamless Tummy Control Space Dye Sports Leggings";"https://eur.shein.com/Yoga-Basic-Seamless-Tummy-Control-Space-Dye-Sports-Leggings-p-11645925.html";10.00;0
"Free Soul Big Bow Sequin Contrast Bodycon Dress";"https://eur.shein.com/Free-Soul-Big-Bow-Sequin-Contrast-Bodycon-Dress-p-24563492.html";15.00;0
"SHEIN MOD Pearls Button Plaid Tweed Pinafore Dress Without Shirt";"https://eur.shein.com/SHEIN-MOD-Pearls-Button-Plaid-Tweed-Pinafore-Dress-Without-Shirt-p-11259800.html";19.00;0
"SHEIN Clasi Tie Neck Flounce Sleeve Allover Print Mesh Overlay Dress";"https://eur.shein.com/SHEIN-Clasi-Tie-Neck-Flounce-Sleeve-Allover-Print-Mesh-Overlay-Dress-p-24096791.html";13.00;28
"SHEIN BAE Square Neck Flounce Sleeve Star Mesh Dress";"https://eur.shein.com/SHEIN-BAE-Square-Neck-Flounce-Sleeve-Star-Mesh-Dress-p-11648936.html";17.00;0
"SHEIN Essnce Solid Ruched Side Wrap Cross Tee";"https://eur.shein.com/SHEIN-Essnce-Solid-Ruched-Side-Wrap-Cross-Tee-p-21154695.html";8.00;0
"SHEIN Maternity Scoop Neck Belted Bodycon Dress";"https://eur.shein.com/SHEIN-Maternity-Scoop-Neck-Belted-Bodycon-Dress-p-19913424.html";14.40;20
"SHEIN LUNE St. Patrick's Day Casual Printed Round Neck Short Sleeve Women's T-Shirt";"https://eur.shein.com/SHEIN-LUNE-St-Patrick-s-Day-Casual-Printed-Round-Neck-Short-Sleeve-Women-s-T-Shirt-p-28821595.html";5.00;0
"SHEIN Frenchy Solid Color Knit Rib Elastic Waist Leggings For Bodycon Black Grain Fabric Women";"https://eur.shein.com/SHEIN-Frenchy-Solid-Color-Knit-Rib-Elastic-Waist-Leggings-For-Bodycon-Black-Grain-Fabric-Women-p-27856106.html";4.80;20
"Yoga Basic 2pcs Outfits Seamless High Stretch Yoga Set Tracksuit Gym Set Ribbed Tank Top Tummy Control Leggings";"https://eur.shein.com/Yoga-Basic-2pcs-Outfits-Seamless-High-Stretch-Yoga-Set-Tracksuit-Gym-Set-Ribbed-Tank-Top-Tummy-Control-Leggings-p-8369687.html";18.00;0
"SHEIN EZwear Women's 3pcs/Set Slim-Fit Casual Tank Tops In Black, White, And Gray";"https://eur.shein.com/SHEIN-EZwear-Women-s-3pcs-Set-Slim-Fit-Casual-Tank-Tops-In-Black-White-And-Gray-p-28741853.html";8.00;0
"Heart Embroidery Dual Pocket Belted Teddy Robe";"https://eur.shein.com/Heart-Embroidery-Dual-Pocket-Belted-Teddy-Robe-p-20172523.html";15.75;25
"SHEIN Clasi Surplice Neck Lantern Sleeve Peplum Top";"https://eur.shein.com/SHEIN-Clasi-Surplice-Neck-Lantern-Sleeve-Peplum-Top-p-20598022.html";16.00;0
"SHEIN Leopard Print 3D Ear Design Hooded Belted Flannel Robe";"https://eur.shein.com/SHEIN-Leopard-Print-3D-Ear-Design-Hooded-Belted-Flannel-Robe-p-19115863.html";19.00;0
"SHEIN Contrast Lace Belted Robe";"https://eur.shein.com/SHEIN-Contrast-Lace-Belted-Robe-p-18188281.html";10.00;0
"SHEIN Privé Lantern Sleeve Sequin Dress";"https://eur.shein.com/SHEIN-Priv-Lantern-Sleeve-Sequin-Dress-p-25189391.html";27.00;0
"Leopard Print Contrast Lace Belted Satin Robe";"https://eur.shein.com/Leopard-Print-Contrast-Lace-Belted-Satin-Robe-p-24299622.html";9.00;0
"SHEIN EZwear Solid Belted Tee & Leggings";"https://eur.shein.com/SHEIN-EZwear-Solid-Belted-Tee-Leggings-p-24205963.html";9.75;25
"SHEIN Tall Leopard Print Split Hem Tee";"https://eur.shein.com/SHEIN-Tall-Leopard-Print-Split-Hem-Tee-p-19264236.html";5.00;0
"SHEIN Privé High Waist PU Leather Flare Leg Pants";"https://eur.shein.com/SHEIN-Priv-High-Waist-PU-Leather-Flare-Leg-Pants-p-11647540.html";17.00;0
"SHEIN EZwear Spring Black Y2k Twist Front Sweetheart Neck Lettuce Trim Crop Tee";"https://eur.shein.com/SHEIN-EZwear-Spring-Black-Y2k-Twist-Front-Sweetheart-Neck-Lettuce-Trim-Crop-Tee-p-25434252.html";5.00;0
"Contrast Lace Trim Split Thigh Velvet Slip Nightdress";"https://eur.shein.com/Contrast-Lace-Trim-Split-Thigh-Velvet-Slip-Nightdress-p-10128239.html";10.00;0
"Letter Graphic Cami Top & Pants PJ Set";"https://eur.shein.com/Letter-Graphic-Cami-Top-Pants-PJ-Set-p-15496713.html";7.65;15
"SHEIN Maternity Solid Skinny Jeans";"https://eur.shein.com/SHEIN-Maternity-Solid-Skinny-Jeans-p-18598605.html";19.00;0
"SHEIN Adjustable Waist Ripped Skinny Denim Pants For Pregnant Women";"https://eur.shein.com/SHEIN-Adjustable-Waist-Ripped-Skinny-Denim-Pants-For-Pregnant-Women-p-27273839.html";19.00;0
"SHEIN Frenchy Solid Color Bodycon Black Leggings";"https://eur.shein.com/SHEIN-Frenchy-Solid-Color-Bodycon-Black-Leggings-p-26492743.html";6.00;25
"EMERY ROSE Leopard Print Tunic Dress";"https://eur.shein.com/EMERY-ROSE-Leopard-Print-Tunic-Dress-p-11798370.html";9.00;0
"SHEIN Maternity Casual Distressed Jeans";"https://eur.shein.com/SHEIN-Maternity-Casual-Distressed-Jeans-p-25867886.html";19.00;0
"SHEIN Maternity High Waisted Tapered Jeans";"https://eur.shein.com/SHEIN-Maternity-High-Waisted-Tapered-Jeans-p-26753743.html";20.00;0
"SHEIN Maternity Skinny Cropped Jeans";"https://eur.shein.com/SHEIN-Maternity-Skinny-Cropped-Jeans-p-10286903.html";19.00;0
"SHEIN Maternity High Elasticity Skinny Jeans With Fringe Hem";"https://eur.shein.com/SHEIN-Maternity-High-Elasticity-Skinny-Jeans-With-Fringe-Hem-p-25872322.html";19.00;0
"SHEIN Maternity Adjustable Waist Leather Look Leggings";"https://eur.shein.com/SHEIN-Maternity-Adjustable-Waist-Leather-Look-Leggings-p-24097905.html";7.50;25
"Giffniseti Long Sleeve High Neck Sequin Panel & Pleated Evening Dress (With Belt)";"https://eur.shein.com/Giffniseti-Long-Sleeve-High-Neck-Sequin-Panel-Pleated-Evening-Dress-With-Belt-p-27220973.html";60.00;0
"SHEIN Maternity High Waist Skinny Jeans";"https://eur.shein.com/SHEIN-Maternity-High-Waist-Skinny-Jeans-p-12377100.html";16.80;20
"SHEIN Qutie Cow Print Drop Shoulder Hoodie & Sweatpants";"https://eur.shein.com/SHEIN-Qutie-Cow-Print-Drop-Shoulder-Hoodie-Sweatpants-p-22460459.html";27.00;0
"SHEIN Maternity Ripped Detail Skinny Jeans";"https://eur.shein.com/SHEIN-Maternity-Ripped-Detail-Skinny-Jeans-p-2606250.html";15.20;20
"SHEIN Privé Lantern Sleeve Tie Neck Dress";"https://eur.shein.com/SHEIN-Priv-Lantern-Sleeve-Tie-Neck-Dress-p-25213033.html";13.00;32
"SHEIN Tall Zipper Front Solid Unitard Jumpsuit";"https://eur.shein.com/SHEIN-Tall-Zipper-Front-Solid-Unitard-Jumpsuit-p-2782436.html";11.20;20
"SHEIN SXY Spring And Summer Turtleneck Half-Zip Short Black Long-Sleeved Casual Tight T-Shirt";"https://eur.shein.com/SHEIN-SXY-Spring-And-Summer-Turtleneck-Half-Zip-Short-Black-Long-Sleeved-Casual-Tight-T-Shirt-p-9747913.html";4.00;20
"SHEIN Maternity Solid Tummy Control Leggings";"https://eur.shein.com/SHEIN-Maternity-Solid-Tummy-Control-Leggings-p-13675248.html";11.00;0
"SHEIN Maternity Twist Front Rib-knit Tank Dress";"https://eur.shein.com/SHEIN-Maternity-Twist-Front-Rib-knit-Tank-Dress-p-10801109.html";10.00;0
"SHEIN Maternity Leopard Print Cycling Shorts";"https://eur.shein.com/SHEIN-Maternity-Leopard-Print-Cycling-Shorts-p-9330002.html";5.00;0
"SHEIN Maternity Supportive Belly Elastic Waist Leggings";"https://eur.shein.com/SHEIN-Maternity-Supportive-Belly-Elastic-Waist-Leggings-p-25243236.html";14.00;0
"Heart & Letter Graphic Lettuce Trim Contrast Binding Cami Night Dress";"https://eur.shein.com/Heart-Letter-Graphic-Lettuce-Trim-Contrast-Binding-Cami-Night-Dress-p-10435602.html";4.25;15
"Maternity Support Belly High Waist Leggings";"https://eur.shein.com/Maternity-Support-Belly-High-Waist-Leggings-p-25817695.html";13.50;10
"SHEIN Maternity Knitted Waist Adjustable Long High Waist Leggings";"https://eur.shein.com/SHEIN-Maternity-Knitted-Waist-Adjustable-Long-High-Waist-Leggings-p-27029293.html";10.00;0
"Fuzzy Trim Satin Robe & Contrast Lace Cami Dress PJ Set";"https://eur.shein.com/Fuzzy-Trim-Satin-Robe-Contrast-Lace-Cami-Dress-PJ-Set-p-22592809.html";26.00;0
"SHEIN Maternity Asymmetric Waist Thickened Leggings";"https://eur.shein.com/SHEIN-Maternity-Asymmetric-Waist-Thickened-Leggings-p-25119308.html";11.00;27
"SHEIN Maternity Striped Print Split Thigh Dress";"https://eur.shein.com/SHEIN-Maternity-Striped-Print-Split-Thigh-Dress-p-25736448.html";11.00;0
"SHEIN Maternity Adjustable Waist Letter Patch Leggings";"https://eur.shein.com/SHEIN-Maternity-Adjustable-Waist-Letter-Patch-Leggings-p-26550223.html";10.50;25
"ROMWE PUNK Lace Up Front PU Leather Crop Top";"https://eur.shein.com/ROMWE-PUNK-Lace-Up-Front-PU-Leather-Crop-Top-p-14663318.html";6.00;0
"SHEIN ICON Solid Drawstring Waist Slant Pocket Sweatpants";"https://eur.shein.com/SHEIN-ICON-Solid-Drawstring-Waist-Slant-Pocket-Sweatpants-p-22976616.html";9.60;40
"Ladies' Drawstring Waist Sweatpants";"https://eur.shein.com/Ladies-Drawstring-Waist-Sweatpants-p-28120754.html";13.00;0
"SHEIN Frenchy Cut Out Front Sequin Bodysuit";"https://eur.shein.com/SHEIN-Frenchy-Cut-Out-Front-Sequin-Bodysuit-p-25097867.html";3.96;64
"SHEIN Modely Mock Neck Sequin Detail Velvet Bodycon Dress Without Belt";"https://eur.shein.com/SHEIN-Modely-Mock-Neck-Sequin-Detail-Velvet-Bodycon-Dress-Without-Belt-p-24840906.html";12.60;40
"Solid Slant Pocket Wide Leg Sweatpants";"https://eur.shein.com/Solid-Slant-Pocket-Wide-Leg-Sweatpants-p-22350126.html";11.20;20
"SHEIN Unity Casual Drawstring Wide Leg Loose Women's Sweatpant And Sweatshirt Set, Suitable For Autumn And Winter";"https://eur.shein.com/SHEIN-Unity-Casual-Drawstring-Wide-Leg-Loose-Women-s-Sweatpant-And-Sweatshirt-Set-Suitable-For-Autumn-And-Winter-p-25924063.html";13.00;0
"Contrast Lace Crisscross Back Split Thigh Satin Cami Nightdress";"https://eur.shein.com/Contrast-Lace-Crisscross-Back-Split-Thigh-Satin-Cami-Nightdress-p-11024601.html";11.00;0
"Sweetheart Neck Extra-Long Sleeve Sequin Mermaid Dress";"https://eur.shein.com/Sweetheart-Neck-Extra-Long-Sleeve-Sequin-Mermaid-Dress-p-25837697.html";62.70;5
"Mock Neck Zip Up Rib-knit Crop Tee";"https://eur.shein.com/Mock-Neck-Zip-Up-Rib-knit-Crop-Tee-p-3235750.html";4.80;20
"NEW Stand Collar Rhinestone Embellished Mermaid Cocktail Party Dress";"https://eur.shein.com/Stand-Collar-Rhinestone-Embellished-Mermaid-Cocktail-Party-Dress-p-29413645.html";62.00;0
"Heart Print Camisole Top And Pants Pajama Set";"https://eur.shein.com/Heart-Print-Camisole-Top-And-Pants-Pajama-Set-p-27359993.html";7.65;15
"Contrast Lace Lettuce Trim Ruched PJ Set";"https://eur.shein.com/Contrast-Lace-Lettuce-Trim-Ruched-PJ-Set-p-12302573.html";16.00;0
"EVERGLOW Off Shoulder Ruched Rhinestone Decor Bodycon Dress";"https://eur.shein.com/EVERGLOW-Off-Shoulder-Ruched-Rhinestone-Decor-Bodycon-Dress-p-24562182.html";19.00;0
"SHEIN Clasi Two Tone Surplice Neck Bodycon Dress";"https://eur.shein.com/SHEIN-Clasi-Two-Tone-Surplice-Neck-Bodycon-Dress-p-22690450.html";12.80;20
"Maternity Wide Waistband Slant Pocket Pants";"https://eur.shein.com/Maternity-Wide-Waistband-Slant-Pocket-Pants-p-25358066.html";10.00;0
"SHEIN MOD Contrast Collar Fuzzy Vest Jacket & Skirt";"https://eur.shein.com/SHEIN-MOD-Contrast-Collar-Fuzzy-Vest-Jacket-Skirt-p-24643519.html";18.00;0
"Cartoon Graphic Tee & Heart Print Trousers PJ Set";"https://eur.shein.com/Cartoon-Graphic-Tee-Heart-Print-Trousers-PJ-Set-p-19251301.html";8.50;15
"NEW Women'S Sexy Lace Splicing Backless Heart Shaped Lingerie Bodysuit With Panties";"https://eur.shein.com/Women-S-Sexy-Lace-Splicing-Backless-Heart-Shaped-Lingerie-Bodysuit-With-Panties-p-28754176.html";8.00;0
"MOTF PREMIUM VELVET BALLOON SLEEVE T-SHIRT";"https://eur.shein.com/MOTF-PREMIUM-VELVET-BALLOON-SLEEVE-T-SHIRT-p-11718104.html";16.99;0
"SHEIN SXY Women's Solid Color Square Neck Thermal Lined Skinny Jumpsuit";"https://eur.shein.com/SHEIN-SXY-Women-s-Solid-Color-Square-Neck-Thermal-Lined-Skinny-Jumpsuit-p-27342244.html";10.40;20
"Contrast Lace Ribbed Knit PJ Set";"https://eur.shein.com/Contrast-Lace-Ribbed-Knit-PJ-Set-p-13398044.html";15.00;0
"Heart Print Contrast Binding Bow Front PJ Set";"https://eur.shein.com/Heart-Print-Contrast-Binding-Bow-Front-PJ-Set-p-23602942.html";7.00;0
"SHEIN PETITE High Waist Flap Pocket Cargo Jeans";"https://eur.shein.com/SHEIN-PETITE-High-Waist-Flap-Pocket-Cargo-Jeans-p-12043400.html";23.00;0
"SHEIN Privé Women's Oblique Shoulder Irregular Hem Blouse";"https://eur.shein.com/SHEIN-Priv-Women-s-Oblique-Shoulder-Irregular-Hem-Blouse-p-28030908.html";14.00;0
"Women's Heart Patterned Cami Jumpsuit With Shorts For Sleepwear";"https://eur.shein.com/Women-s-Heart-Patterned-Cami-Jumpsuit-With-Shorts-For-Sleepwear-p-25866068.html";3.40;15
"SHEIN Privé Plunging Neck Shoulder Pad Glitter Bodysuit";"https://eur.shein.com/SHEIN-Priv-Plunging-Neck-Shoulder-Pad-Glitter-Bodysuit-p-22437703.html";7.50;25
"SHEIN LUNE Bridesmaid Chiffon Pleated Patchwork Dress";"https://eur.shein.com/SHEIN-LUNE-Bridesmaid-Chiffon-Pleated-Patchwork-Dress-p-28519905.html";60.00;0
"Shawl Collar Satin Night Set";"https://eur.shein.com/Shawl-Collar-Satin-Night-Set-p-2642134.html";16.00;0
"SHEIN VCAY Allover Print Lantern Sleeve Shirt & Wide Leg Pants";"https://eur.shein.com/SHEIN-VCAY-Allover-Print-Lantern-Sleeve-Shirt-Wide-Leg-Pants-p-14080345.html";16.00;20
"SHEIN SXY Floral Print Off Shoulder Ruched Bodysuit";"https://eur.shein.com/SHEIN-SXY-Floral-Print-Off-Shoulder-Ruched-Bodysuit-p-12308658.html";14.00;0
"Fuzzy Trim Belted PJ Set";"https://eur.shein.com/Fuzzy-Trim-Belted-PJ-Set-p-16611097.html";21.00;0
"Contrast Lace Button Front PJ Set";"https://eur.shein.com/Contrast-Lace-Button-Front-PJ-Set-p-16181402.html";13.00;0
"SHEIN ICON Solid Hanky Hem Metallic Halter Party Top With Scarf & 3D Rose & Renaissance";"https://eur.shein.com/SHEIN-ICON-Solid-Hanky-Hem-Metallic-Halter-Party-Top-With-Scarf-3D-Rose-Renaissance-p-23144257.html";6.00;25
"Heart Print Contrast Binding Satin PJ Set";"https://eur.shein.com/Heart-Print-Contrast-Binding-Satin-PJ-Set-p-12242789.html";15.00;0
"NEW SHEIN Maternity Plant Printed Cami Jumpsuit With Waistband And Shoulder Straps";"https://eur.shein.com/SHEIN-Maternity-Plant-Printed-Cami-Jumpsuit-With-Waistband-And-Shoulder-Straps-p-27696491.html";13.00;0
"Contrast Piping Tie Front Satin PJ Set";"https://eur.shein.com/Contrast-Piping-Tie-Front-Satin-PJ-Set-p-10012938.html";15.00;0
"Floral Print Contrast Piping PJ Set";"https://eur.shein.com/Floral-Print-Contrast-Piping-PJ-Set-p-16773064.html";7.65;15
"SHEIN Essnce Women's Pure Color Hooded Sweatsuit With Sweatpants, 2pcs/set";"https://eur.shein.com/SHEIN-Essnce-Women-s-Pure-Color-Hooded-Sweatsuit-With-Sweatpants-2pcs-set-p-26821427.html";17.60;20
"Heart Print Ruffle Hem PJ Set";"https://eur.shein.com/Heart-Print-Ruffle-Hem-PJ-Set-p-20609758.html";16.00;0
"2pcs Lace Trim Cami Top & 2pcs Shorts PJ Set";"https://eur.shein.com/2pcs-Lace-Trim-Cami-Top-2pcs-Shorts-PJ-Set-p-23701146.html";13.00;0
"NEW Fashion  Abaya Cardigan Smocking Sleeve Women Prayer Jubah Islamic Clothing Turkish Dubai Robe";"https://eur.shein.com/Fashion-Abaya-Cardigan-Smocking-Sleeve-Women-Prayer-Jubah-Islamic-Clothing-Turkish-Dubai-Robe-p-29303441.html";19.00;0
"Contrast Lace Cami Top & Pants PJ Set";"https://eur.shein.com/Contrast-Lace-Cami-Top-Pants-PJ-Set-p-25370121.html";12.00;0
"Draped Collar Split Thigh Satin Cami Dress";"https://eur.shein.com/Draped-Collar-Split-Thigh-Satin-Cami-Dress-p-13468326.html";47.00;0
"SHEINNeu Off Shoulder Floral Applique Mesh Top & Trousers";"https://eur.shein.com/SHEINNeu-Off-Shoulder-Floral-Applique-Mesh-Top-Trousers-p-14678141.html";25.00;0
"Letter Graphic PJ Set";"https://eur.shein.com/Letter-Graphic-PJ-Set-p-15633358.html";9.35;15
"Nina Bonheur Striped Long Sleeve Button-down Shirt And Pants Pajamas Set";"https://eur.shein.com/Nina-Bonheur-Striped-Long-Sleeve-Button-down-Shirt-And-Pants-Pajamas-Set-p-21065002.html";18.00;0
"Contrast Lace Ruffle Trim Bow Front Cami PJ Set";"https://eur.shein.com/Contrast-Lace-Ruffle-Trim-Bow-Front-Cami-PJ-Set-p-11398100.html";10.00;0
"SHEIN SXY Chain Detail Ruched Bodycon Dress";"https://eur.shein.com/SHEIN-SXY-Chain-Detail-Ruched-Bodycon-Dress-p-11015182.html";16.00;0
"Modphy New Arrival Women's Sexy Pink Strapless Pearls & Beads Embellished Mermaid Bandage Evening Gown";"https://eur.shein.com/Modphy-New-Arrival-Women-s-Sexy-Pink-Strapless-Pearls-Beads-Embellished-Mermaid-Bandage-Evening-Gown-p-28165039.html";65.00;0
"House of Dani.B Solid Sequin Bodysuit";"https://eur.shein.com/House-of-Dani-B-Solid-Sequin-Bodysuit-p-24638734.html";19.00;0
"SHEIN Coolane Flap Pocket Side PU Leather Straight Leg Pants";"https://eur.shein.com/SHEIN-Coolane-Flap-Pocket-Side-PU-Leather-Straight-Leg-Pants-p-21137222.html";20.00;0
"2pcs/Set Women's Loose Long Sleeve Shirt And Shorts Homewear Set";"https://eur.shein.com/2pcs-Set-Women-s-Loose-Long-Sleeve-Shirt-And-Shorts-Homewear-Set-p-19576213.html";15.00;0
"NEW Joyfunear Maternity Sleeveless Sequin Dress";"https://eur.shein.com/Joyfunear-Maternity-Sleeveless-Sequin-Dress-p-28884248.html";29.00;0
"Satin Heart Embroidery Contrast Piping Night Set";"https://eur.shein.com/Satin-Heart-Embroidery-Contrast-Piping-Night-Set-p-1736560.html";11.05;15
"SHEIN Privé Houndstooth Print Cloak Sleeve Belted Coat";"https://eur.shein.com/SHEIN-Priv-Houndstooth-Print-Cloak-Sleeve-Belted-Coat-p-21268572.html";18.90;30
"White And Red Heart Patterned Home Wear Set";"https://eur.shein.com/White-And-Red-Heart-Patterned-Home-Wear-Set-p-25953836.html";10.20;15
